GEOG,20
SLAVIC,50
FRENCH,103B
HEBREW,100B
ITALIAN,101
CHINESE,172
SPANISH,104B
POLECON,150
ENVECON,C151
AFRICAM,15B
SPANISH,100
LEGALST,161
JAPAN,130
ESPM,168
ESPM,165
BUDDSTD,C128
UGBA,178
PERSIAN,100B
CHINESE,101
SPANISH,135W
CHINESE,100B
GEOG,130
PERSIAN,103B
POLSCI,2
ENVECON,C181
ECON,115
COMLIT,100D
POLSCI,149E
GWS,14
JAPAN,100B
ISF,100A
SOCIOL,180C
NESTUD,156
JAPAN,100S
ARABIC,100B
FILIPN,101B
DEMOG,C175
CELTIC,129
ECON,C171
UGBA,118
HISTORY,160
POLSCI,126A
ECON,C175
JAPAN,102
FRENCH,139
GERMAN,101
NESTUD,165
CHINESE,110B
KOREAN,112
JEWISH,122
ECON,C181
FRENCH,150B
FRENCH,120A
MEDIAST,160
CHICANO,135C
POLSCI,143B
FRENCH,126
ANTHRO,136G
JAPAN,80
KOREAN,102
KOREAN,105
GPP,105
AFRICAM,131
SSEASN,C145
SOCIOL,127
SPANISH,135
JEWISH,121B
POLSCI,124C
POLECON,101
SPANISH,107B
GERMAN,102A
ART,119
SOCIOL,189G
ARMENI,124
JAPAN,161
SEASIAN,10B
CHINESE,153
FRENCH,102
POLSCI,146A
SPANISH,102A
SPANISH,102C
JAPAN,155
SPANISH,25
HISTART,27
FRENCH,112A
VIETNMS,101B
GLOBAL,C100D
EALANG,191
ENVDES,100
GLOBAL,10A
EALANG,C128
ARABIC,111B
GEOG,C112
KOREAN,150
KOREAN,153
ARMENI,102
IAS,150
KOREAN,100B
LEGALST,174
RUSSIAN,103B
MUSIC,139
