Grade Sort Nbr,Enrollment Cnt,% Grades Receivedof Enrollment,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
1,1,,,10130,Diana Bautista,,Molecular & Cell Biology,H196B,034,A,Letter Grade,A+,Honors Research
1,3,,,10131,P Beatty,,Molecular & Cell Biology,H196B,035,A,Letter Grade,A+,Honors Research
1,1,,,10134,Gloria Brar,,Molecular & Cell Biology,H196B,062,A,Letter Grade,A+,Honors Research
1,2,,,10136,Stephen Brohawn,,Molecular & Cell Biology,H196B,070,A,Letter Grade,A+,Honors Research
1,1,,,10149,Andrew Dillin,,Molecular & Cell Biology,H196B,114,A,Letter Grade,A+,Honors Research
1,1,,,10152,David Drubin,,Molecular & Cell Biology,H196B,120,A,Letter Grade,A+,Honors Research
1,1,,,10154,Michael Eisen,,Molecular & Cell Biology,H196B,135,A,Letter Grade,A+,Honors Research
1,1,,,10156,Marla Feller,,Molecular & Cell Biology,H196B,139,A,Letter Grade,A+,Honors Research
1,1,,,10157,Gary Firestone,,Molecular & Cell Biology,H196B,140,A,Letter Grade,A+,Honors Research
1,1,,,10169,Rebecca Heald,,Molecular & Cell Biology,H196B,210,A,Letter Grade,A+,Honors Research
1,1,,,10180,Arash Komeili,,Molecular & Cell Biology,H196B,244,A,Letter Grade,A+,Honors Research
1,6,,,10183,John Kuriyan,,Molecular & Cell Biology,H196B,253,A,Letter Grade,A+,Honors Research
1,4,,,10186,Polina Lishko,,Molecular & Cell Biology,H196B,270,A,Letter Grade,A+,Honors Research
1,3,,,10214,Kristin Scott,,Molecular & Cell Biology,H196B,410,A,Letter Grade,A+,Honors Research
1,1,,,10219,Denis Titov,,Molecular & Cell Biology,H196B,445,A,Letter Grade,A+,Honors Research
1,1,,,10223,Russell Vance,,Molecular & Cell Biology,H196B,460,A,Letter Grade,A+,Honors Research
1,1,,,10229,Roberto Zoncu,,Molecular & Cell Biology,H196B,505,A,Letter Grade,A+,Honors Research
1,1,,,10233,Na Ji,,Molecular & Cell Biology,H196B,217,A,Letter Grade,A+,Honors Research
1,3,,,11187,John Arnold; Shamaya Pellum,,Chemistry,196,003,A,Letter Grade,A+,Special Lab Study
1,1,,,11188,Anne Baranger,,Chemistry,196,004,A,Letter Grade,A+,Special Lab Study
1,2,,,11189,Daniel Bediako,,Chemistry,196,005,A,Letter Grade,A+,Special Lab Study
1,1,,,11201,Felix Fischer,,Chemistry,196,019,A,Letter Grade,A+,Special Lab Study
1,1,,,11212,Jay Keasling,,Chemistry,196,031,A,Letter Grade,A+,Special Lab Study
1,1,,,11219,Michael Marletta,,Chemistry,196,038,A,Letter Grade,A+,Special Lab Study
1,1,,,11239,Ashok Ajoy,,Chemistry,196,059,A,Letter Grade,A+,Special Lab Study
1,1,,,11246,Ting Xu,,Chemistry,196,067,A,Letter Grade,A+,Special Lab Study
1,1,,,11248,Peidong Yang,,Chemistry,196,069,A,Letter Grade,A+,Special Lab Study
1,1,,,11250,Teresa Head-Gordon,,Chemistry,196,029,A,Letter Grade,A+,Special Lab Study
1,1,,,11356,Katherine O'Neill,,"Env Sci, Policy, & Mgmt",H196,003,A,Letter Grade,A+,Honors Research
1,1,,,11367,Claudia Carr,,"Env Sci, Policy, & Mgmt",H196,014,A,Letter Grade,A+,Honors Research
1,6,,,11515,John Arnold; Shamaya Pellum,,Chemistry,H194,002,A,Letter Grade,A+,Honors Research
1,1,,,11516,Anne Baranger,,Chemistry,H194,003,A,Letter Grade,A+,Honors Research
1,1,,,11535,John Hartwig,,Chemistry,H194,022,A,Letter Grade,A+,Honors Research
1,1,,,11539,Judith Klinman,,Chemistry,H194,026,A,Letter Grade,A+,Honors Research
1,2,,,11545,Thomas Maimone,,Chemistry,H194,032,A,Letter Grade,A+,Honors Research
1,1,,,11551,Daniel Nomura,,Chemistry,H194,038,A,Letter Grade,A+,Honors Research
1,2,,,11567,Ting Xu,,Chemistry,H194,055,A,Letter Grade,A+,Honors Research
1,2,,,11568,Omar Yaghi,,Chemistry,H194,056,A,Letter Grade,A+,Honors Research
1,1,,,11571,John Arnold,,Chemistry,H194,059,A,Letter Grade,A+,Honors Research
1,1,,,11574,Daniel Bediako,,Chemistry,H194,062,A,Letter Grade,A+,Honors Research
1,1,,,11579,Alanna Schepartz,,Chemistry,H194,046,A,Letter Grade,A+,Honors Research
1,1,,,11869,Seth Finnegan,,Integrative Biology,H196B,165,A,Letter Grade,A+,Thesis Course
1,1,,,11927,Lance Kriegsfeld,,Integrative Biology,H196B,235,A,Letter Grade,A+,Thesis Course
1,1,,,11931,Noah Whiteman,,Integrative Biology,H196B,526,A,Letter Grade,A+,Thesis Course
1,3,,,12200,John Arnold; Shamaya Pellum,,Chemistry,H193,002,A,Letter Grade,A+,Honors Thesis
1,1,,,12201,Anne Baranger,,Chemistry,H193,003,A,Letter Grade,A+,Honors Thesis
1,1,,,12697,Robert Full,,Integrative Biology,191,170,A,Letter Grade,A+,Directed Research
1,1,,,13228,David Shuster,,Earth & Planetary Science,H195,007,A,Letter Grade,A+,Sr Honors Course
1,1,,,13230,Paul Renne,,Earth & Planetary Science,H195,009,A,Letter Grade,A+,Sr Honors Course
1,1,,,13275,Carlo Carraro,,Chemical Engineering,H194,004,A,Letter Grade,A+,Resrch Adv Undergrd
1,1,,,13280,Alexander Katz,,Chemical Engineering,H194,009,A,Letter Grade,A+,Resrch Adv Undergrd
1,9,,,13281,Jay Keasling,,Chemical Engineering,H194,010,A,Letter Grade,A+,Resrch Adv Undergrd
1,2,,,13296,Wenjun Zhang,,Chemical Engineering,H194,028,A,Letter Grade,A+,Resrch Adv Undergrd
1,2,,,13356,John Arnold,,Chemical Engineering,H193,001,A,Letter Grade,A+,Senior Honors Thesi
1,1,,,13368,Roya Maboudian,,Chemical Engineering,H193,013,A,Letter Grade,A+,Senior Honors Thesi
1,1,,,13421,Alice Agogino,,Mechanical Engineering,196,01,A,Letter Grade,A+,Undergrad Research
1,1,,,13456,Koushil Sreenath,,Mechanical Engineering,196,036,A,Letter Grade,A+,Undergrad Research
1,1,,,13475,Alice Agogino,,Mechanical Engineering,H194,001,A,Letter Grade,A+,Hons Undergrad Res
1,1,,,13510,Koushil Sreenath,,Mechanical Engineering,H194,036,A,Letter Grade,A+,Hons Undergrad Res
1,1,,,14075,Dacher Keltner,,Psychology,H195B,002,A,Letter Grade,A+,Spec Study-Honors
1,2,,,14080,Sheri Johnson,,Psychology,H195B,007,A,Letter Grade,A+,Spec Study-Honors
1,2,,,14082,Qing Zhou,,Psychology,H195B,009,A,Letter Grade,A+,Spec Study-Honors
1,1,,,14090,Allison Harvey,,Psychology,H195B,017,A,Letter Grade,A+,Spec Study-Honors
1,1,,,14091,Jan Engelmann,,Psychology,H195B,018,A,Letter Grade,A+,Spec Study-Honors
1,2,,,14429,Steven Conolly,,Bioengineering,196,006,A,Letter Grade,A+, Underg Des Res
1,1,,,14440,Dorian Liepmann,,Bioengineering,196,017,A,Letter Grade,A+, Underg Des Res
1,1,,,14445,Derfogail Delcassian,,Bioengineering,196,022,A,Letter Grade,A+, Underg Des Res
1,1,,,14551,Adam Arkin,,Bioengineering,H194,002,A,Letter Grade,A+,Hon Undergrad Res
1,1,,,14554,Michael Conboy,,Bioengineering,H194,005,A,Letter Grade,A+,Hon Undergrad Res
1,2,,,14557,Kevin Healy,,Bioengineering,H194,008,A,Letter Grade,A+,Hon Undergrad Res
