Grade Sort Nbr,Enrollment Cnt,% Grades Receivedof Enrollment,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
1,2,,,11111,William Rosenzweig; Samantha Derrick,,Business Admin-MBA,293,006,A,Letter Grade,A+,Individual Study
1,1,,,11112,Yaniv Konchitchki,,Business Admin-MBA,293,007,A,Letter Grade,A+,Individual Study
1,1,,,11119,Yaniv Konchitchki,,Business Admin-MBA,293,014,A,Letter Grade,A+,Individual Study
1,1,,,11128,Peter Johnson,,Business Admin-MBA,293,023,A,Letter Grade,A+,Individual Study
1,1,,,11589,Kristie Boering,,Chemistry,299,006,A,Letter Grade,A+,Research
1,9,,,11597,Felix Fischer,,Chemistry,299,015,A,Letter Grade,A+,Research
1,2,,,11598,Graham Fleming,,Chemistry,299,016,A,Letter Grade,A+,Research
1,1,,,11600,Phillip Geissler,,Chemistry,299,018,A,Letter Grade,A+,Research
1,1,,,11605,John Hartwig,,Chemistry,299,023,A,Letter Grade,A+,Research
1,3,,,11607,Teresa Head-Gordon,,Chemistry,299,025,A,Letter Grade,A+,Research
1,2,,,11609,John Kuriyan,,Chemistry,299,027,A,Letter Grade,A+,Research
1,3,,,11612,David Limmer,,Chemistry,299,030,A,Letter Grade,A+,Research
1,2,,,11614,Thomas Maimone,,Chemistry,299,032,A,Letter Grade,A+,Research
1,2,,,11615,Michael Marletta,,Chemistry,299,033,A,Letter Grade,A+,Research
1,1,,,11616,Richard Mathies,,Chemistry,299,034,A,Letter Grade,A+,Research
1,2,,,11622,Eran Rabani,,Chemistry,299,041,A,Letter Grade,A+,Research
1,1,,,11625,Richard Saykally,,Chemistry,299,044,A,Letter Grade,A+,Research
1,1,,,11629,Niren Murthy,,Chemistry,299,049,A,Letter Grade,A+,Research
1,3,,,11637,Ting Xu,,Chemistry,299,058,A,Letter Grade,A+,Research
1,8,,,11638,Omar Yaghi,,Chemistry,299,059,A,Letter Grade,A+,Research
1,5,,,11643,Daniel Nomura,,Chemistry,299,071,A,Letter Grade,A+,Research
1,1,,,11880,Leonardo Arriola,,Political Science,292,003,A,Letter Grade,A+,Dir Advanced Study
1,1,,,12096,John Balmes,,Public Health,299,003,A,Letter Grade,A+,Independnt Research
1,1,,,12100,Katharine Hammond,,Public Health,299,007,A,Letter Grade,A+,Independnt Research
1,4,,,12111,Mahasin Mujahid,,Public Health,299,018,A,Letter Grade,A+,Independnt Research
1,3,,,12116,John Marshall,,Public Health,299,023,A,Letter Grade,A+,Independnt Research
1,1,,,12120,Carisa Harris-Adamson,,Public Health,299,027,A,Letter Grade,A+,Independnt Research
1,1,,,12123,Eva Harris,,Public Health,299,030,A,Letter Grade,A+,Independnt Research
1,2,,,12125,Fenyong Liu,,Public Health,299,032,A,Letter Grade,A+,Independnt Research
1,1,,,12132,Maya Petersen,,Public Health,299,039,A,Letter Grade,A+,Independnt Research
1,1,,,12133,Kimberly MacPherson,,Public Health,299,041,A,Letter Grade,A+,Independnt Research
1,1,,,12162,Veronica Miller,,Public Health,299,070,A,Letter Grade,A+,Independnt Research
1,1,,,12165,John Swartzberg,,Public Health,299,073,A,Letter Grade,A+,Independnt Research
1,1,,,12167,Charlotte Smith,,Public Health,299,075,A,Letter Grade,A+,Independnt Research
1,2,,,12176,Jingshen Wang,,Public Health,299,084,A,Letter Grade,A+,Independnt Research
1,1,,,12184,Asa Bradman,,Public Health,299,092,A,Letter Grade,A+,Independnt Research
1,1,,,12195,Mi-Suk Kang Dufour,,Public Health,299,103,A,Letter Grade,A+,Independnt Research
1,1,,,12517,Daniel Tataru,,Mathematics,299,046,A,Letter Grade,A+,Reading Grad Stdts
1,1,,,12654,George Brooks,,Integrative Biology,298,080,A,Letter Grade,A+,Special Study
1,2,,,12664,Robert Full,,Integrative Biology,298,170,A,Letter Grade,A+,Special Study
1,2,,,12683,Rebecca Tarvin,,Integrative Biology,298,320,A,Letter Grade,A+,Special Study
1,2,,,12690,Carl Rothfels,,Integrative Biology,298,375,A,Letter Grade,A+,Special Study
1,3,,,12706,Peter Sudmant,,Integrative Biology,298,460,A,Letter Grade,A+,Special Study
1,1,,,12794,Lin Lin,,Mathematics,295,021,A,Letter Grade,A+,Individual Research
1,2,,,12801,Nicolai Reshetikhin,,Mathematics,295,028,A,Letter Grade,A+,Individual Research
1,3,,,12817,Daniel Tataru,,Mathematics,295,044,A,Letter Grade,A+,Individual Research
1,1,,,13357,Kaoru Saijo,,Neuroscience,292,002,A,Letter Grade,A+,Neuroresearch
1,1,,,13358,Mark D'Esposito,,Neuroscience,292,003,A,Letter Grade,A+,Neuroresearch
1,2,,,13364,Ehud Isacoff,,Neuroscience,292,010,A,Letter Grade,A+,Neuroresearch
1,1,,,13365,Kevin Weiner,,Neuroscience,292,011,A,Letter Grade,A+,Neuroresearch
1,2,,,13366,Robert Knight,,Neuroscience,292,012,A,Letter Grade,A+,Neuroresearch
1,1,,,13387,Jose Carmena,,Neuroscience,292,041,A,Letter Grade,A+,Neuroresearch
1,2,,,13392,Michael Yartsev,,Neuroscience,292,049,A,Letter Grade,A+,Neuroresearch
1,1,,,13397,Diana Bautista,,Neuroscience,292,055,A,Letter Grade,A+,Neuroresearch
1,1,,,13401,Ming Hsu,,Neuroscience,292,059,A,Letter Grade,A+,Neuroresearch
1,1,,,13403,Linda Wilbrecht,,Neuroscience,292,061,A,Letter Grade,A+,Neuroresearch
1,2,,,13406,Andrew Dillin,,Neuroscience,292,064,A,Letter Grade,A+,Neuroresearch
1,2,,,13407,Stephan Lammel,,Neuroscience,292,065,A,Letter Grade,A+,Neuroresearch
1,3,,,13517,Nitash Balsara,,Chemical Engineering,299,002,A,Letter Grade,A+,Research Chem Engin
1,1,,,13523,Alexander Katz,,Chemical Engineering,299,008,A,Letter Grade,A+,Research Chem Engin
1,5,,,13529,Kranthi Kiran Mandadapu,,Chemical Engineering,299,014,A,Letter Grade,A+,Research Chem Engin
1,6,,,13531,Ali Mesbah,,Chemical Engineering,299,016,A,Letter Grade,A+,Research Chem Engin
1,1,,,13538,Wenjun Zhang,,Chemical Engineering,299,027,A,Letter Grade,A+,Research Chem Engin
1,1,,,13570,Mary Breen,,Evening & Weekend MBA,293,003,A,Letter Grade,A+,Individual Study
1,1,,,13575,Yaniv Konchitchki,,Evening & Weekend MBA,293,008,A,Letter Grade,A+,Individual Study
1,1,,,13576,Kurt Beyer,,Evening & Weekend MBA,293,009,A,Letter Grade,A+,Individual Study
1,1,,,13577,Kurt Beyer,,Evening & Weekend MBA,293,010,A,Letter Grade,A+,Individual Study
1,1,,,13579,Kurt Beyer,,Evening & Weekend MBA,293,012,A,Letter Grade,A+,Individual Study
1,1,,,13648,Daniel Kammen,,Public Policy,292,005,A,Letter Grade,A+,Dir Adv Study
1,1,,,13650,Steven Weissman,,Public Policy,292,007,A,Letter Grade,A+,Dir Adv Study
1,1,,,13653,Elizabeth Linos,,Public Policy,292,015,A,Letter Grade,A+,Dir Adv Study
1,1,,,13658,Rucker Johnson,,Public Policy,292,020,A,Letter Grade,A+,Dir Adv Study
1,1,,,13937,Barbara Baker,,Plant & Microbial Biology,299,021,A,Letter Grade,A+,Graduate Research
1,1,,,13945,Jay Keasling,,Plant & Microbial Biology,299,030,A,Letter Grade,A+,Graduate Research
1,3,,,13947,Arash Komeili,,Plant & Microbial Biology,299,033,A,Letter Grade,A+,Graduate Research
1,2,,,13949,John Coates,,Plant & Microbial Biology,299,035,A,Letter Grade,A+,Graduate Research
1,2,,,13958,Britt Glaunsinger,,Plant & Microbial Biology,299,045,A,Letter Grade,A+,Graduate Research
1,2,,,13968,Jeffery Cox,,Plant & Microbial Biology,299,054,A,Letter Grade,A+,Graduate Research
1,1,,,13970,Ksenia Krasileva,,Plant & Microbial Biology,299,056,A,Letter Grade,A+,Graduate Research
1,1,,,13971,Jennifer Lewis,,Plant & Microbial Biology,299,057,A,Letter Grade,A+,Graduate Research
1,1,,,13972,Sabeeha Merchant,,Plant & Microbial Biology,299,058,A,Letter Grade,A+,Graduate Research
1,1,,,14079,Alexander Skabardonis; Offer Grembek,,Engineering,296MB,002,A,Letter Grade,A+,Capstone Project
1,2,,,14081,Alice Agogino,,Engineering,296MB,004,A,Letter Grade,A+,Capstone Project
1,1,,,14083,Allen Yang,,Engineering,296MB,006,A,Letter Grade,A+,Capstone Project
1,4,,,14101,Lee Fleming,,Engineering,296MB,024,A,Letter Grade,A+,Capstone Project
1,1,,,14102,Lee Fleming,,Engineering,296MB,025,A,Letter Grade,A+,Capstone Project
1,2,,,14105,Matthew Sherburne,,Engineering,296MB,028,A,Letter Grade,A+,Capstone Project
1,1,,,14111,Phillip Messersmith,,Engineering,296MB,034,A,Letter Grade,A+,Capstone Project
1,3,,,14112,Mohammad-reza Alam,,Engineering,296MB,035,A,Letter Grade,A+,Capstone Project
1,4,,,14113,Mohammad-reza Alam,,Engineering,296MB,036,A,Letter Grade,A+,Capstone Project
1,1,,,14115,Dorian Liepmann,,Engineering,296MB,038,A,Letter Grade,A+,Capstone Project
1,3,,,14124,Zeyu Zheng,,Engineering,296MB,047,A,Letter Grade,A+,Capstone Project
1,2,,,14125,Xin Guo; Lizeng Zhang,,Engineering,296MB,048,A,Letter Grade,A+,Capstone Project
1,1,,,14126,Alberto Sangiovanni-Vincentelli,,Engineering,296MB,049,A,Letter Grade,A+,Capstone Project
1,1,,,14127,Alberto Sangiovanni-Vincentelli,,Engineering,296MB,050,A,Letter Grade,A+,Capstone Project
1,2,,,14267,Ozlem Ayduk,,Psychology,299,001,A,Letter Grade,A+,Research
1,2,,,14268,Sonia Bishop,,Psychology,299,002,A,Letter Grade,A+,Research
1,1,,,14276,Jan Engelmann,,Psychology,299,010,A,Letter Grade,A+,Research
1,2,,,14288,Sheri Johnson,,Psychology,299,022,A,Letter Grade,A+,Research
1,3,,,14289,Dacher Keltner,,Psychology,299,023,A,Letter Grade,A+,Research
1,1,,,14293,Lance Kriegsfeld,,Psychology,299,027,A,Letter Grade,A+,Research
1,1,,,14300,Jason Okonofua,,Psychology,299,034,A,Letter Grade,A+,Research
1,1,,,14305,Matthew Walker,,Psychology,299,039,A,Letter Grade,A+,Research
1,1,,,14308,David Whitney,,Psychology,299,042,A,Letter Grade,A+,Research
1,1,,,14553,Dylan Riley,,Sociology,299,005,A,Letter Grade,A+,Indiv Study & Res
1,2,,,14701,Anne Collins,,Psychology,298,006,A,Letter Grade,A+,Directed Study
1,2,,,14714,Oliver John,,Psychology,298,019,A,Letter Grade,A+,Directed Study
1,1,,,14715,Sheri Johnson,,Psychology,298,020,A,Letter Grade,A+,Directed Study
1,3,,,14716,Dacher Keltner,,Psychology,298,021,A,Letter Grade,A+,Directed Study
1,1,,,14727,Steven Piantadosi,,Psychology,298,032,A,Letter Grade,A+,Directed Study
1,1,,,14826,James Brown,,Statistics,299,005,A,Letter Grade,A+,Research
1,1,,,14835,Adityanand Guntuboyina,,Statistics,299,014,A,Letter Grade,A+,Research
1,1,,,14845,Fernando Perez,,Statistics,299,024,A,Letter Grade,A+,Research
1,1,,,14853,Martin Wainwright,,Statistics,299,032,A,Letter Grade,A+,Research
1,3,,,14864,Mariane Ferme,,Anthropology,298,007,A,Letter Grade,A+,Dir Read
1,3,,,14865,Daniel Fisher,,Anthropology,298,008,A,Letter Grade,A+,Dir Read
1,1,,,14866,Daena Funahashi,,Anthropology,298,009,A,Letter Grade,A+,Dir Read
1,1,,,14877,Lisa Maher,,Anthropology,298,020,A,Letter Grade,A+,Dir Read
1,1,,,14888,Laurie Wilkie,,Anthropology,298,034,A,Letter Grade,A+,Dir Read
1,1,,,15013,John Flanagan,,Vision Science,299,004,A,Letter Grade,A+,Res Vision Science
1,2,,,15018,Dennis Levi,,Vision Science,299,011,A,Letter Grade,A+,Res Vision Science
1,1,,,15019,Meng Lin,,Vision Science,299,012,A,Letter Grade,A+,Res Vision Science
1,3,,,15024,David Whitney,,Vision Science,299,017,A,Letter Grade,A+,Res Vision Science
1,2,,,15032,Sabrina Agarwal,,Anthropology,299,001,A,Letter Grade,A+,Directed Research
1,1,,,15050,Xin Liu,,Anthropology,299,019,A,Letter Grade,A+,Directed Research
1,4,,,15051,Lisa Maher,,Anthropology,299,020,A,Letter Grade,A+,Directed Research
1,1,,,15055,Stefania Pandolfo,,Anthropology,299,024,A,Letter Grade,A+,Directed Research
1,3,,,15062,Laurie Wilkie,,Anthropology,299,031,A,Letter Grade,A+,Directed Research
1,2,,,15324,Daniel Nomura,,Nutritional Science & Tox,299,001,A,Letter Grade,A+,Nst Research
1,4,,,15329,James Olzmann,,Nutritional Science & Tox,299,006,A,Letter Grade,A+,Nst Research
1,1,,,15330,Jen Chywan Wang,,Nutritional Science & Tox,299,007,A,Letter Grade,A+,Nst Research
1,2,,,15332,Danica Chen,,Nutritional Science & Tox,299,009,A,Letter Grade,A+,Nst Research
1,2,,,15333,Sona Kang,,Nutritional Science & Tox,299,010,A,Letter Grade,A+,Nst Research
1,1,,,15334,Anders Naar,,Nutritional Science & Tox,299,011,A,Letter Grade,A+,Nst Research
1,2,,,15558,Jennifer Wolch,,City & Regional Planning,290,00B,A,Letter Grade,A+,Topics City Plng
1,3,,,15588,Kimberly MacPherson,,Evening & Weekend MBA,296,011,A,Letter Grade,A+,Special Topics
1,2,,,15589,Kimberly MacPherson,,Evening & Weekend MBA,296,012,A,Letter Grade,A+,Special Topics
1,5,,,15593,Veselina Dinova,,Evening & Weekend MBA,296,007,A,Letter Grade,A+,Special Topics
1,1,,,15613,Louise Mozingo,,Landscape Arch & Env Plan,299,002,A,Letter Grade,A+,Individual Research
1,1,,,15618,Iryna Dronova,,Landscape Arch & Env Plan,299,007,A,Letter Grade,A+,Individual Research
1,7,,,15623,Erica Peng,,Business Admin-MBA,291T,001,A,Letter Grade,A+,Topics In Man Comm
1,6,,,15628,Erica Peng,,Business Admin-MBA,291T,003,A,Letter Grade,A+,Topics In Man Comm
1,2,,,15767,Larry Nucci,,Education,290C,002,A,Letter Grade,A+,Sp Topic Sem:Dcemst
1,1,,,15897,Jennifer Bussell,,Public Policy,290,001,A,Letter Grade,A+,Spec Topics Pub Pol
1,4,,,15899,Hilary Hoynes,,Public Policy,290,003,A,Letter Grade,A+,Spec Topics Pub Pol
