Grade Sort Nbr,Enrollment Cnt,% Grades Receivedof Enrollment,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
1,1,,,00509,Aparajita Nanda,,African American Studies,R1B,001,A,Letter Grade,A+,Freshmn Composition
1,1,,,00515,Jessyka Finley,,African American Studies,R1B,002,A,Letter Grade,A+,Freshmn Composition
1,2,,,00527,G. Ugo NWOKEJI,,African American Studies,4B,001,A,Letter Grade,A+,Africa:  Hist & Cul
1,2,,,00557,Sam Mchombo,,African American Studies,10B,001,A,Letter Grade,A+,Intermed Swahili
1,1,,,00560,David Kyeu,,African American Studies,11B,001,A,Letter Grade,A+,Elementary Swahili
1,1,,,00563,David Kyeu,,African American Studies,11B,002,A,Letter Grade,A+,Elementary Swahili
1,2,,,00566,David Kyeu,,African American Studies,15B,001,A,Letter Grade,A+,Advanced Swahili
1,1,,,00572,Cara Stanley,,African American Studies,39F,001,A,Letter Grade,A+,Fresh/Soph Seminar
1,2,,,00617,Kwame Nimako,,African American Studies,112B,001,A,Letter Grade,A+,Pol/Eco Dev 3rd Wld
1,5,,,00632,Hardy Frye,,African American Studies,122,001,A,Letter Grade,A+,"Afam Family, Am Soc"
1,3,,,00641,Darieck Scott,,African American Studies,153C,001,A,Letter Grade,A+,Toni Morrision
1,6,,,00644,Aya De Leon,,African American Studies,156AC,001,A,Letter Grade,A+,Poetry 4 People:Int
1,4,,,00670,Darieck Scott,,African American Studies,157,001,A,Letter Grade,A+,Creative Writing
1,2,,,00677,Frederick Vincent,,African American Studies,159,002,A,Letter Grade,A+,Spec Top Afam Lit
1,3,,,01218,Calanit Kamala,,Environ Econ & Policy,100,001,A,Letter Grade,A+,Microecon Theory
1,3,,,01233,David Zilberman,,Environ Econ & Policy,C101,001,A,Letter Grade,A+,Environmental Econ
1,1,,,01253,Steven Buck,,Environ Econ & Policy,C118,001,A,Letter Grade,A+,Intro Econometrics
1,13,,,01254,Sofia Villas-Boas,,Environ Econ & Policy,142,001,A,Letter Grade,A+,Indust Organization
1,1,,,01269,Meredith Fowlie,,Environ Econ & Policy,147,001,A,Letter Grade,A+,Reg Of Energy & Env
1,1,,,01278,Robin Marsh,,Environ Econ & Policy,153,001,A,Letter Grade,A+,Envir & Development
