Grade Sort Nbr,Enrollment Cnt,% Grades Receivedof Enrollment,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
1,1,,,10232,Gregory Barton,,Molecular & Cell Biology,H196B,032,A,Letter Grade,A+,Honors Research
1,1,,,10234,Diana Bautista,,Molecular & Cell Biology,H196B,034,A,Letter Grade,A+,Honors Research
1,2,,,10235,P Beatty,,Molecular & Cell Biology,H196B,035,A,Letter Grade,A+,Honors Research
1,1,,,10238,Gloria Brar,,Molecular & Cell Biology,H196B,062,A,Letter Grade,A+,Honors Research
1,5,,,10246,Jacob Corn,,Molecular & Cell Biology,H196B,101,A,Letter Grade,A+,Honors Research
1,1,,,10247,Laurent Coscoy,,Molecular & Cell Biology,H196B,103,A,Letter Grade,A+,Honors Research
1,1,,,10248,Jeffery Cox,,Molecular & Cell Biology,H196B,105,A,Letter Grade,A+,Honors Research
1,1,,,10258,Michael Eisen,,Molecular & Cell Biology,H196B,135,A,Letter Grade,A+,Honors Research
1,2,,,10259,Daniel Feldman,,Molecular & Cell Biology,H196B,137,A,Letter Grade,A+,Honors Research
1,1,,,10265,Gian Garriga,,Molecular & Cell Biology,H196B,170,A,Letter Grade,A+,Honors Research
1,2,,,10271,Richard Harland,,Molecular & Cell Biology,H196B,205,A,Letter Grade,A+,Honors Research
1,1,,,10274,Dirk Hockemeyer,,Molecular & Cell Biology,H196B,211,A,Letter Grade,A+,Honors Research
1,1,,,10277,Ehud Isacoff,,Molecular & Cell Biology,H196B,215,A,Letter Grade,A+,Honors Research
1,1,,,10279,Gary Karpen,,Molecular & Cell Biology,H196B,225,A,Letter Grade,A+,Honors Research
1,3,,,10287,John Kuriyan,,Molecular & Cell Biology,H196B,253,A,Letter Grade,A+,Honors Research
1,1,,,10288,Stephan Lammel,,Molecular & Cell Biology,H196B,260,A,Letter Grade,A+,Honors Research
1,1,,,10290,Polina Lishko,,Molecular & Cell Biology,H196B,270,A,Letter Grade,A+,Honors Research
1,1,,,10291,Kunxin Luo,,Molecular & Cell Biology,H196B,275,A,Letter Grade,A+,Honors Research
1,1,,,10293,Michael Marletta,,Molecular & Cell Biology,H196B,283,A,Letter Grade,A+,Honors Research
1,1,,,10295,Andreas Martin,,Molecular & Cell Biology,H196B,288,A,Letter Grade,A+,Honors Research
1,1,,,10300,Evangelina Nogales De La Morena,,Molecular & Cell Biology,H196B,325,A,Letter Grade,A+,Honors Research
1,2,,,10306,David Presti,,Molecular & Cell Biology,H196B,355,A,Letter Grade,A+,Honors Research
1,2,,,10307,Michael Rape,,Molecular & Cell Biology,H196B,357,A,Letter Grade,A+,Honors Research
1,1,,,10317,Randy Schekman,,Molecular & Cell Biology,H196B,400,A,Letter Grade,A+,Honors Research
1,1,,,10325,Elcin Unal,,Molecular & Cell Biology,H196B,456,A,Letter Grade,A+,Honors Research
1,2,,,10334,Roberto Zoncu,,Molecular & Cell Biology,H196B,508,A,Letter Grade,A+,Honors Research
1,1,,,11341,Anne Baranger,,Chemistry,196,004,A,Letter Grade,A+,Special Lab Study
1,2,,,11354,Felix Fischer,,Chemistry,196,017,A,Letter Grade,A+,Special Lab Study
1,1,,,11365,Judith Klinman,,Chemistry,196,028,A,Letter Grade,A+,Special Lab Study
1,1,,,11367,John Kuriyan,,Chemistry,196,030,A,Letter Grade,A+,Special Lab Study
1,3,,,11371,Catherine Bouvier Dang; John Arnold,,Chemistry,196,034,A,Letter Grade,A+,Special Lab Study
1,4,,,11409,Catherine Bouvier Dang; John Arnold,,Chemistry,196,074,A,Letter Grade,A+,Special Lab Study
1,1,,,11487,James Bartolome,,"Env Sci, Policy, & Mgmt",H196,007,A,Letter Grade,A+,Honors Research
1,1,,,11506,Lynn Huntsinger,,"Env Sci, Policy, & Mgmt",H196,026,A,Letter Grade,A+,Honors Research
1,1,,,11507,Alastair Iles,,"Env Sci, Policy, & Mgmt",H196,027,A,Letter Grade,A+,Honors Research
1,1,,,11627,Anne Baranger,,Chemistry,H194,004,A,Letter Grade,A+,Honors Research
1,1,,,11640,Felix Fischer,,Chemistry,H194,017,A,Letter Grade,A+,Honors Research
1,4,,,11648,John Hartwig,,Chemistry,H194,025,A,Letter Grade,A+,Honors Research
1,1,,,11653,John Kuriyan,,Chemistry,H194,030,A,Letter Grade,A+,Honors Research
1,3,,,11657,Catherine Bouvier Dang; John Arnold,,Chemistry,H194,034,A,Letter Grade,A+,Honors Research
1,1,,,11683,Evan Williams,,Chemistry,H194,060,A,Letter Grade,A+,Honors Research
1,1,,,11690,Evan Miller,,Chemistry,H194,067,A,Letter Grade,A+,Honors Research
1,1,,,12038,Britt Koskella,,Integrative Biology,H196B,517,A,Letter Grade,A+,Thesis Course
1,1,,,12278,Matthew Francis,,Chemistry,H193,019,A,Letter Grade,A+,Honors Thesis
1,1,,,12282,Ming Hammond,,Chemistry,H193,023,A,Letter Grade,A+,Honors Thesis
1,1,,,12315,K Whaley,,Chemistry,H193,056,A,Letter Grade,A+,Honors Thesis
1,2,,,12885,George Brooks,,Integrative Biology,191,080,A,Letter Grade,A+,Directed Research
1,1,,,13325,Claudia Carr,,"Env Sci, Policy, & Mgmt",195,022,A,Letter Grade,A+,Senior Thesis
1,1,,,13380,William Dietrich,,Earth & Planetary Science,H195,007,A,Letter Grade,A+,Sr Honors Course
1,1,,,13421,Nitash Balsara,,Chemical Engineering,H194,001,A,Letter Grade,A+,Resrch Adv Undergrd
1,1,,,13426,Enrique Iglesia,,Chemical Engineering,H194,006,A,Letter Grade,A+,Resrch Adv Undergrd
1,7,,,13428,Jay Keasling,,Chemical Engineering,H194,008,A,Letter Grade,A+,Resrch Adv Undergrd
1,1,,,13429,Markita Landry,,Chemical Engineering,H194,009,A,Letter Grade,A+,Resrch Adv Undergrd
1,1,,,13436,Jeffrey Reimer,,Chemical Engineering,H194,016,A,Letter Grade,A+,Resrch Adv Undergrd
