Grade Sort Nbr,Enrollment Cnt,% Grades Receivedof Enrollment,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
1,1,,,10171,Andreas Martin,,Molecular & Cell Biology,H196B,288,A,Letter Grade,A+,Honors Research
1,1,,,10187,Michael Marletta,,Molecular & Cell Biology,H196B,283,A,Letter Grade,A+,Honors Research
1,1,,,10214,John Kuriyan,,Molecular & Cell Biology,H196B,253,A,Letter Grade,A+,Honors Research
1,1,,,10216,Jeremy Thorner,,Molecular & Cell Biology,H196B,445,A,Letter Grade,A+,Honors Research
1,1,,,10235,Priya Moorjani,,Molecular & Cell Biology,H196B,308,A,Letter Grade,A+,Honors Research
1,3,,,11198,Anne Baranger,,Chemistry,196,070,A,Letter Grade,A+,Special Lab Study
1,1,,,11227,Daniel Nomura,,Chemistry,196,043,A,Letter Grade,A+,Special Lab Study
1,1,,,11380,Erica Rosenblum,,"Env Sci, Policy, & Mgmt",H196,070,A,Letter Grade,A+,Honors Research
1,1,,,11426,Claudia Carr,,"Env Sci, Policy, & Mgmt",H196,014,A,Letter Grade,A+,Honors Research
1,1,,,11428,Ignacio Chapela,,"Env Sci, Policy, & Mgmt",H196,016,A,Letter Grade,A+,Honors Research
1,3,,,11430,Richard Dodd,,"Env Sci, Policy, & Mgmt",H196,018,A,Letter Grade,A+,Honors Research
1,1,,,11516,Daniel Nomura,,Chemistry,H194,045,A,Letter Grade,A+,Honors Research
1,1,,,11531,Anne Baranger,,Chemistry,H194,011,A,Letter Grade,A+,Honors Research
1,1,,,11555,John Arnold; Korshid Tarin; Maura Daly,,Chemistry,H194,038,A,Letter Grade,A+,Honors Research
1,1,,,11565,Omar Yaghi,,Chemistry,H194,064,A,Letter Grade,A+,Honors Research
1,1,,,11567,Ting Xu,,Chemistry,H194,066,A,Letter Grade,A+,Honors Research
1,1,,,11573,Jay Keasling,,Chemistry,H194,072,A,Letter Grade,A+,Honors Research
1,1,,,12237,Daniel Nomura,,Chemistry,H193,029,A,Letter Grade,A+,Honors Thesis
1,1,,,12746,Leslea Hlusko,,Integrative Biology,191,560,A,Letter Grade,A+,Directed Research
1,1,,,13145,Kristie Boering,,Earth & Planetary Science,H195,014,A,Letter Grade,A+,Sr Honors Course
1,1,,,13173,Nitash Balsara,,Chemical Engineering,H194,001,A,Letter Grade,A+,Resrch Adv Undergrd
1,1,,,13180,Jay Keasling,,Chemical Engineering,H194,008,A,Letter Grade,A+,Resrch Adv Undergrd
1,1,,,13187,Clayton Radke,,Chemical Engineering,H194,015,A,Letter Grade,A+,Resrch Adv Undergrd
1,1,,,13236,Jay Keasling,,Chemical Engineering,H193,008,A,Letter Grade,A+,Senior Honors Thesi
1,1,,,13291,Lisa Pruitt,,Mechanical Engineering,196,030,A,Letter Grade,A+,Undergrad Research
1,1,,,13294,Lydia Sohn,,Mechanical Engineering,196,033,A,Letter Grade,A+,Undergrad Research
1,2,,,13297,Hayden Taylor,,Mechanical Engineering,196,036,A,Letter Grade,A+,Undergrad Research
1,1,,,13362,Kameshwar Poolla,,Mechanical Engineering,H194,029,A,Letter Grade,A+,Hons Undergrad Res
1,1,,,13465,Wayne Sousa,,Integrative Biology,H196A,410,A,Letter Grade,A+,Thesis Course
1,1,,,13472,Charles Marshall,,Integrative Biology,H196A,290,A,Letter Grade,A+,Thesis Course
1,1,,,13474,Jimmy Mcguire,,Integrative Biology,H196A,300,A,Letter Grade,A+,Thesis Course
1,1,,,13492,Jose Pablo Vazquez-Medina,,Integrative Biology,H196A,524,A,Letter Grade,A+,Thesis Course
1,1,,,13681,Britt Glaunsinger,,Plant & Microbial Biology,H196,012,A,Letter Grade,A+,Honors Research
1,1,,,13683,Frank Harmon,,Plant & Microbial Biology,H196,014,A,Letter Grade,A+,Honors Research
1,2,,,14141,Jay Keasling,,Bioengineering,196,011,A,Letter Grade,A+,Underg Des Res
1,2,,,14146,Dorian Liepmann,,Bioengineering,196,016,A,Letter Grade,A+,Underg Des Res
